reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating
1e07579c-3018-418f-a3b8-4d18c5972f5c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sudah hampir 100 kali foto ektp, tapi selalu ""pastikan hasil foto tidak terpotong"".. ya sudahlah..",1,1,2.1.10,2025-08-09 23:58:02,"Hai, Kak Gentur. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil atau Kakak boleh switch jaringan pada handphone atau Kakak boleh mencoba pada device lain.",2025-08-10 01:04:45,2.1.10,0.0,0.0,16,0,7,Negative
8db6d606-7b92-4aa1-bf8c-dc9d585cac09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kapan ada kartu kredit dari bca digital?,4,1,2.1.10,2025-08-09 19:31:22,"Hai, Kak Yusuf. Terima kasih atas antusias Kakak menggunakan blu. Saat ini blu belum memiliki fasilitas kartu kredit, mohon menunggu inovasi terbaru dari selanjutnya ya. Jika ada hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-08-09 20:45:01,2.1.10,0.0,0.0,7,0,1,Positive
d0888148-22f9-4e19-9c6d-3ed0d04761aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi jelek mau regis scan ktp aja ga bisa-bisa,1,0,,2025-08-09 16:25:52,"Hai, Kak Rahmat. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-09 17:09:13,,0.0,0.0,9,0,1,Negative
19030d7a-728b-4d15-9024-2271ff2c0df8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,crazyyyy tried to take a pic of my id card like abt 100x and always failed. i uninstalled it ....,3,0,,2025-08-09 09:59:07,"Hai, Kak Lani. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-09 10:55:20,,-0.5,0.3,20,0,5,Neutral
01eb6264-6f5a-4d06-bef0-6eb3c9798886,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app gajelas, ribet bgt buat login.",1,0,2.1.10,2025-08-09 06:24:10,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-09 06:52:40,2.1.10,0.0,0.0,6,0,2,Negative
3d40d0ab-3ea0-47f5-bbdd-0719f2c537cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mendingan gausah rilis kl sering crash dan error, ganggu aktivitas keuangan aja..",1,0,2.0.30,2025-08-09 04:59:40,"Hai, Kak Andika. Maaf atas ketidaknyamanannya. Terkait kendala yang Kakak alami, boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.
",2025-08-09 05:56:20,2.0.30,0.0,0.0,12,0,3,Negative
0fa9007d-1198-405b-a120-8ac13ced4beb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"register foto ktp ribet bener, kaga bisa"" dahh",1,0,2.1.10,2025-08-08 18:11:05,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Untuk pengecekan lebih lanjut, mohon kesediaan Kakak untuk mengirimkan tampilan gambar kendala yang Kakak alami ke DM X @haloblu atau email haloblu@bcadigital.co.id ya.",2025-08-08 18:27:31,2.1.10,0.0,0.0,8,0,2,Negative
773d42b7-4835-4b3c-a56b-933de12031f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya untuk kamera perlu diperbaiki lagi. susah untuk foto ktp,1,0,2.1.10,2025-08-08 16:03:30,"Hai, Kak Theresia Ika Pratiwi. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Untuk pengecekan lebih lanjut, mohon kesediaan Kakak untuk mengirimkan tampilan gambar kendala yang Kakak alami ke DM X @haloblu atau email haloblu@bcadigital.co.id ya.",2025-08-08 16:43:58,2.1.10,0.0,0.0,11,0,1,Negative
5e45f1bc-f15d-4227-b4f7-1bf7983bdf80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"oh god! baru kali ada aplikasi nyusahin, selalu gagal foto e-ktp, -+30 kali percobaan.. ga jadi bikin blu, bikin pegel aja..",1,0,2.1.10,2025-08-08 14:00:02,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-08 14:55:37,2.1.10,0.0,0.0,21,0,11,Negative
9e329c4e-cde1-410c-851f-78ecad0f784f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yey, akhirnya animasi kubusnya diilangin. jadi lebih cepat login-nya.",5,0,2.1.10,2025-08-08 12:49:29,"Hai, Kak Yohana. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).
",2025-08-08 13:34:11,2.1.10,0.0,0.0,9,0,4,Positive
ddfe4bd7-1c12-4409-945e-c546b1715103,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,force close,1,0,2.1.0,2025-08-08 07:31:23,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-08-08 08:32:20,2.1.0,0.0,0.0,2,0,0,Negative
1e0f7056-5c37-431d-b4e1-217107ef6e77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great digital banking,5,0,,2025-08-08 06:24:23,"Hai, Kak Erwin. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-08-08 07:07:57,,0.4,0.375,3,0,0,Positive
21877c72-4001-466c-b27b-9cc293b39f21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah dan bisa di pahami banyak fiturnya,5,0,2.1.0,2025-08-08 01:02:01,"Hai, Kak Andi. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-08-08 01:05:41,2.1.0,0.0,0.0,7,0,0,Positive
f67302c6-6b3d-4401-b06e-1b8a96b76ffa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi force close ketika login, tolong diperbaiki.",1,0,2.1.0,2025-08-07 12:05:51,"Hai, Kak Erwin. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 12:22:04,2.1.0,0.0,0.0,7,0,2,Negative
e5eb2f18-bdac-4c81-bb44-9e80f3285fee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di smartphone vivo 1819 kok hari ini jadi error ? padahal sdh android 11 lho.. aplikasi di buka, langsung tertutup lagi. tidak bisa utk login.",5,0,,2025-08-07 08:51:19,"Hai, Kakak. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 10:12:31,,0.0,0.0,25,0,6,Positive
29f2e4b6-a2e5-41e0-9010-cdb370879e95,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semenjak update baru 5 agustus 2025, aplikasi crash terus setiap dibuka, ini sangat urgent mohon segera difix",1,0,2.1.0,2025-08-07 04:36:23,"Hai, Kak Maulana. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 04:48:53,2.1.0,0.0,0.0,17,0,2,Negative
ab0b5442-5c98-4f1c-85af-3934b94c1a9b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,why does the app not give me the option to login???,1,0,2.0.30,2025-08-07 03:55:38,"Hi, Naufal Arif Kurniawan. Sorry for the inconvenience. Regarding this issue, please send a picture of the problem to X @haloblu or email haloblu@bcadigital.co.id so we can assist you further.",2025-08-07 04:10:25,2.0.30,0.0,0.0,11,0,3,Negative
cb24be34-6b9f-49a4-9a6d-ddab41705bf6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bahkan ga bisa register,1,0,2.1.0,2025-08-06 23:42:18,"Hai, Kak Gabriel. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 00:09:26,2.1.0,0.0,0.0,4,0,0,Negative
1e473ec5-3c3e-4e64-b92f-8e0bd85dd2f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok skrg kena biaya admin klo tf dri bca ke blu?,1,0,,2025-08-06 19:08:48,"Hai, Kak Yoyo. Maaf atas ketidaknyamanannya. Terkait adanya biaya transfer BI-FAST dari BCA ke blu adalah ketentuan dari BCA. Namun tenang saja Kakak masih bebas biaya transfer BI-FAST dari blu ke BCA ya. blu by BCA Digital adalah anak perusahaan dari Bank BCA, tetapi sudah berbeda bank. Masing-masing mempunyai kebijakan yang berbeda Kak.",2025-08-06 19:30:32,,0.0,0.0,11,0,1,Negative
a0af62da-bda8-412d-b90e-ce5a30b31dfb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya keluar keluar sendiri padahal baru saja top up,1,1,,2025-08-06 14:31:16,"Hai, Kak Tony. Maaf atas kendalanya. Kakak bisa mencoba menonaktifkan fitur aksesibilitas di smartphone (Android) dengan cara: - Masuk ke pengaturan - Scroll dan klik “Pengaturan Tambahan” - Lalu klik “Aksesibilitas” - Scroll dan klik “Menu Aksesibilitas” - Klik toggle untuk mematikan fitur aksesibilitas.",2025-08-06 14:58:29,,0.5,0.5,10,0,0,Negative
f01a9157-b778-4d65-90c0-8643abb046e2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"update aplikasi terakhir malah bikin crash, uda dua hari ga ada pogres, cs malah denial ada kendala pd aplikasi. dana saya gmn ini?",1,0,2.0.30,2025-08-06 14:18:25,"Hai, Kak Aditya. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-06 14:32:42,2.0.30,0.0,0.0,23,0,4,Negative
1fefb998-560e-44e8-b7ee-cc2725515e5e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.0.30,2025-08-06 05:26:16,"Hai, Kak Dharma Putra Simbolon. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).
",2025-08-06 05:56:54,2.0.30,0.0,0.0,1,0,0,Positive
64ec1330-1110-4271-980c-7ced2f723179,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tidak pernah berhasil melakukan registrasi, berulang kali password salah dan terblokir, reset password hanya muncul logo berputar2, hubungi cs diminta ulangi setelah 7 hari, dan ini sudah 7 hari ke 3 kalinya....🤦",1,0,,2025-08-05 23:44:17,"Hai, Kak Nenda. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-06 00:28:10,,0.0,0.0,32,0,8,Negative
562e93d2-f983-40b8-9e54-2f9cf8665001,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mengapa aplikasi blu tiba-tiba tidak bisa login di redmi note 8 pro?,3,0,2.0.30,2025-08-05 22:03:13,"Hai, Kak Huko. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 22:31:50,2.0.30,0.0,0.0,12,0,2,Neutral
69062a3c-8fe2-4965-b6d9-2b9d12093e37,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sudah melakukan clear cache dan menggunakan internet yang stabil, tetapi aplikasi masiih saja force close ketika ingin login",5,0,2.0.30,2025-08-05 15:18:18,"Hai, Kak Rahmad. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendalanya jika sudah ikuti prosedur yang kami informasikan respons kendala. Kami sarankan Kakak dapat menghubungi layanan haloblu 1500668.",2025-08-05 16:00:21,2.0.30,0.09999999999999999,0.3833333333333333,19,0,1,Positive
4c118c58-ab70-4964-b7e2-077122b2fac4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya coba masuk mau pencet login untuk masukkin pin, langsung ketutup sendiri aplikasinya saya coba pencet sembarang ke white space keluar juga dari aplikasi 😭😭😭 saya mau liat tabungan saya",4,0,2.0.30,2025-08-05 14:48:51,"Hai, Kak Muhamad. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 15:58:52,2.0.30,0.0,0.0,30,0,1,Positive
0b4ce025-7702-4302-bae6-043d18d0765a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i can't open and use the apps 🙂,1,1,2.0.30,2025-08-05 14:46:49,"Hai, Kak Lin. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 15:59:13,2.0.30,0.0,0.5,8,0,1,Negative
b10aa5ec-145d-4740-b7e6-1720d9b830b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah. aplikasi banyak bug, nyusahin nasabah. tiba-tiba layar blank hitam, terus muncul blu not responding. apa-apaan bung!",1,56,2.0.30,2025-08-05 13:17:36,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendalanya pastikan Kakak sudah menggunakan aplikasi blu versi terbaru, jaringan yang digunakan dalam keadaan stabil dan Kakak juga bisa melakukan clear cache aplikasi blu ya.",2025-08-05 13:58:11,2.0.30,0.0,0.0,17,0,8,Negative
4376c634-14e5-479d-b0f9-abe2f0f945bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa masuk aplikasi,1,0,2.0.30,2025-08-05 11:46:56,"Hai, Kak Egin. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 12:02:49,2.0.30,0.0,0.0,4,0,0,Negative
02b4c9fc-d354-4902-b58b-0e2a4dc4007f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"applikasinya lemot, lama loading and 3x gagal transaksi tapi dana di potong dan dikembalikan 3 hari kerja... really suck!! #uninstall asap",1,0,2.0.30,2025-08-05 11:26:47,"Hai, Kakak. Maaf atas ketidaknyamanannya. Terkait kendala tersebut pastikan Kakak menggunakan blu versi terbaru dan jaringan internet lancar. Jika sudah menghubungi layanan haloblu mohon Kakak dapat informasikan nomor laporannya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami dapat bantu lebih lanjut kendala yang Kakak alami ya.",2025-08-05 12:04:43,2.0.30,0.3125,0.2,21,0,7,Negative
bb7c3e1f-248d-48ea-aad6-bf6cff3bf46a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di update bukannya makin bagus malah makin jelek. saya mau log in aja sampe gak bisa. tulisannya selalu ""sesi anda habis"". udah dm di twitter sampe whatsapp ke blu tapi masih gak bisa juga. ini gimana solusinya? harusnya sistemnya diperbaiki malah bukan diperburuk. aneh",1,0,,2025-08-05 11:16:44,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut mohon pastikan Kakak sudah menggunakan aplikasi blu versi terbaru, jaringan yang digunakan dalam keadaan stabil dan Kakak juga bisa melakukan clear cache aplikasi blu ya.",2025-08-05 12:01:34,,0.0,0.0,44,0,8,Negative
fde373f3-beee-406d-ba40-1d204461da8b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setelah update knp gak bisa dibuka ya. install dan install ulang app sudahm restart hp juga sidah clear data sudah semua tetep gak bisa login,3,0,2.0.30,2025-08-05 11:07:19,"Hai, Kak Arisandy. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala yang dialami minblu saranin Kakak untuk menghubungi haloblu 1500668 agar dibantu cek lebih lanjut karena membutuhkan verifikasi data melalui telepon.",2025-08-05 12:00:29,2.0.30,0.09999999999999999,0.3833333333333333,25,0,1,Neutral
d1677fb3-df45-4366-8865-002773a9b0d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bca konvensional saya udah di block sepihak sama bca, dan ga bisa dibuka lagi, sekarang bca digital saya ga bisa dibuka, selalu crash setiap di buka. bener bener bikin sulit kehidupan...",1,0,2.0.30,2025-08-05 09:39:47,"Hai, Kak Mohamad. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil atau Kakak boleh switch jaringan pada handphone.",2025-08-05 09:56:43,2.0.30,0.0,0.0,31,0,7,Negative
22571d46-d087-419d-8e65-8dae36b30947,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi saya terus force close ketika saya ingin masuk kedalam dashboard blu, tolong diperbaiki,karena sangat menganggu",1,0,2.0.30,2025-08-05 05:50:57,"Hai, Kak Naufal. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 07:26:42,2.0.30,0.0,0.0,16,0,2,Negative
0ef3b85c-8e36-4997-b9bb-e4b568ca5246,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,punya saya tiba tiva tidak bisa masuk ke aplikasi. saat buka aplikasi langsung keluar. mojhon bantuannya min!,1,0,2.0.30,2025-08-05 05:48:58,"Hai, Kak Sahal. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-05 07:24:58,2.0.30,0.0,0.0,17,0,3,Negative
353e3347-fc99-4b1d-bbe2-b09216d14e54,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"finally no longer as slow as previous versions, now faster to access. good job",5,6,2.0.20,2025-08-04 13:45:05,"Hai, Kak Farrel. Thank you for your review. We hope blu can continue to provide the best service to meet all your banking needs. If you encounter any issues or have any other questions, please contact X @haloblu, email haloblu@bcadigital.co.id, or call 1500668 (24-hour service).",2025-08-04 14:53:29,2.0.20,0.05833333333333332,0.5416666666666667,14,0,2,Positive
791b9cb5-b470-4d19-94a6-ab2cdb6e5f34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ribet, mau daftar aja lama, udah konek ke csnya 2x, disuruh silakan coba lagi nanti. ampe lupa password ga bisa direset, notif ptuts mulu. jadi males mo daftar, uninstall thanks",1,0,,2025-08-04 10:16:10,"Hai, Kak Damar. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-04 10:56:52,,0.2,0.2,30,0,7,Negative
